beta.HCH,pp.DDE,PFOA,PFNA
-1.042320061,0.318009106,-0.310843561,-0.648860898
-1.326531247,-0.571118855,0.174273598,-0.167652401
-0.871445588,0.423202709,0.244354858,-0.178992587
-0.194398513,0.307219683,0.364515117,-0.227892637
-0.788493331,0.452764444,0.065960264,-0.249532181
-1.849550591,-0.350500739,-0.21054339,-0.887719555
-0.94172161,-0.408193511,-0.037675304,-0.887123069
-0.632305128,0.577913039,0.21793965,-0.248574875
0.126609525,0.950954734,0.271958477,-0.162124663
-0.360757508,0.11298238,0.03117486,-0.355783724
-1.370542727,0.110941956,0.332169888,-0.046825314
0.667213885,0.614265719,0.087219856,-0.103990439
-0.66757704,-0.040214092,0.045465,-0.193253269
-0.989917806,-0.426682897,-0.243533213,-0.815523117
0.703223805,0.364451613,0.276429813,-0.197700343
-0.345903786,0.494016265,0.352120932,-0.433888759
-0.892564769,0.271420811,0.209719323,-0.24774569
-0.232718325,0.992966734,0.417094726,0.140998813
0.991089803,1.201163479,0.075919023,-0.523493026
-0.16125496,0.610153566,0.425893991,0.170524166
-0.524507625,-2.451610582,0.153061287,-0.334490126
-0.524507625,0.06755634,-0.019575724,-0.668129457
0.048428655,0.71966644,0.118133583,-0.401103109
-0.624878479,0.344433661,0.351993333,-0.201591597
-0.303452691,0.308529689,0.373555783,-0.2610777
-1.223903281,-0.062318636,-0.290317429,-0.687227173
0.484262561,0.964277781,-0.35453029,-1.752640578
-0.199883309,0.366327946,0.219325729,-0.148931473
-0.618320554,0.07709338,0.512151277,0.01469487
-0.241013661,0.550728442,0.197873193,0.142711486
-0.343380794,0.490328336,0.764972978,-0.121210815
-0.615970119,0.546078138,0.084203608,-0.322844338
-0.761510624,-0.10311098,0.065846788,-0.592717188
0.109675291,0.144156399,0.024721793,-0.404062453
-0.504015641,0.10208226,-0.019265471,-0.58468473
-1.153713689,-0.448039056,0.298017705,-0.507336754
-0.295664753,0.277428284,0.077242871,-0.117926131
-1.3103491,-0.031278519,0.269000794,-0.168389013
-1.038086682,0.215707753,-0.00561352,-0.368764713
-0.927439352,0.107752606,-0.112427188,-0.482111205
-1.142477121,0.174200524,0.522066243,-0.314939258
-0.305456727,0.28142836,0.043041963,-0.240202375
-1.137878506,-0.580886944,-0.134123536,-0.172751348
-1.849550591,0.124438746,0.085569565,-0.215792031
-0.252341585,0.287268391,0.100029916,-0.243852189
-0.424591927,0.585036797,0.046731815,-0.266140922
-1.223903281,-2.451610582,0.263354794,-0.064023598
-0.701680308,-0.051997404,0.38214671,0.016765981
-1.028430002,-0.367462985,-0.219861712,-0.481790104
0.094129245,0.598835709,0.286451394,-0.376903622
-0.746904406,0.332554654,0.449071441,-0.074646355
-0.54867799,0.197296624,0.502524535,-1.058620593
-1.849550591,-0.409713181,-0.29794415,-1.06256616
0.25707126,0.318995148,0.615161823,-0.240077974
-0.096377838,0.86554571,0.190881346,-0.525135046
-1.560233282,-0.329854413,0.326371015,-0.858841415
-0.986757695,-0.115611101,-0.059354925,-0.976099437
-1.211793493,0.251580016,0.228849736,-0.803954262
-0.62061978,0.436647679,0.409157769,-0.611302262
-0.144267982,0.85546008,0.203132713,-0.360781969
-0.982279262,-0.134080963,0.355959288,-0.520284036
-0.625480671,0.329741804,0.808761445,0.120518499
0.398755677,0.647073382,-0.750140361,-1.355327682
-0.450360101,0.27026051,0.221468318,-0.544420861
-0.060055932,0.862287907,0.073541272,-0.732748015
-0.153260822,0.384098426,0.354072899,-0.364631366
-1.079863092,-0.484707041,-0.017637344,-0.985103248
-0.22979974,0.514254035,0.283680055,-0.435353446
-0.572040571,-0.094928712,0.592350738,-0.076995393
0.330160053,0.71718016,0.61295602,-0.161067011
0.366365512,1.132470562,0.528743562,-0.194798545
-0.660913843,-0.318494108,0.240264816,-0.625850623
-0.454715376,0.380208085,0.366635817,-0.573947138
0.181016134,1.003262916,0.179530748,-1.115366742
-0.368425255,0.533749255,0.315678023,-0.532020193
-0.934669656,0.313729299,0.379766111,-0.638209525
-0.977016257,-0.370530473,0.202196192,-0.649479661
0.327491558,-0.672610887,0.332215794,-0.284183137
-0.515599293,0.45465716,0.305341196,-0.410167347
-0.806238162,0.16642167,0.27248946,-0.259242805
-0.338060048,0.701221206,0.277504312,-0.367118914
-0.820531367,-0.206703876,-0.212605194,-1.266974397
-0.772768081,0.116067817,0.195265304,-0.350936893
-1.691929017,-0.056719058,0.645006104,-0.203503347
0.930210003,1.273094492,0.337576466,-0.284225265
0.5503629,1.117688573,0.096741665,-0.320989399
0.400031488,0.660355655,0.208175816,-0.567384028
-0.131607002,0.722181751,0.183207297,-0.489500406
-0.437934456,0.539964571,0.315308363,-0.313662273
-0.777490844,0.397462963,0.429577827,-0.249352084
-0.781815628,0.312281696,0.307838331,-0.342928902
-0.561672217,0.434618708,0.060401852,-0.697747105
-0.769445036,-0.235732376,0.266706752,-0.719184707
-0.541810253,0.763177784,0.660809581,0.089784965
-0.495865517,0.192900743,0.124053626,-0.371587271
-0.272088376,0.977202417,0.070149281,-0.108132422
-0.097036817,0.431123012,0.403992677,-0.311727923
-1.395764873,0.110078923,0.306243943,-0.49236515
-0.931694879,0.138429517,0.148297977,-0.751738857
-0.422590116,0.606689928,0.502513812,-0.400356118
-1.112895982,-0.065235077,0.275099599,-0.314878335
-0.582758012,0.176803382,0.307618419,-0.434946469
-1.849550591,-0.327424912,-0.005679383,-1.279873338
-0.538575553,0.704931483,0.566623388,-0.18234776
-1.245346398,-0.317652502,0.225971734,-0.847679332
-0.035417913,1.039475146,0.342761413,-0.663324678
-0.111556922,0.710752159,0.222553962,-0.11238078
-1.587294046,-0.842687808,0.022467418,-1.752640578
-0.065049197,0.249965256,0.278988378,-0.396409223
-1.282223291,0.104574973,0.138752477,-1.135660642
-0.717807035,0.911502897,0.443586441,-0.020772155
-0.577741028,0.684833103,0.592566534,0.091953206
-1.262386792,-0.172476834,0.18552111,-0.829670663
-1.252774793,-0.132400461,0.651163158,-0.538173203
-1.387804665,-0.097171335,0.424248051,-0.375074041
-0.78695183,-0.377060526,-0.053685048,-1.516610474
-0.813406024,0.404209236,0.608057142,-0.394474042
-0.760721166,0.663432505,-0.011302294,-0.783254005
-0.632849114,0.066863795,0.388500689,-0.435376048
-0.472374401,0.289945346,0.184122914,-0.656367899
-0.16061568,0.443074603,0.303383593,-0.332560711
-1.251358069,-0.305584302,0.379483662,-0.965585656
-0.675221086,0.192045031,0.464407523,-0.55665317
-0.873556424,0.159807886,0.310896959,-0.899958912
-0.681324939,0.307995568,0.807643164,-0.060496213
0.231056331,0.431563147,0.11307076,-0.950877162
-1.317760828,-0.177640402,0.193704023,-1.126935596
-1.226475646,0.054600269,0.605363175,-0.528424831
0.796536353,1.396659486,0.317081886,-0.811194987
-1.451544993,0.602022782,0.111663103,-0.589131021
-1.089831606,0.184045102,-0.070454372,-0.376258869
-0.604010182,-0.089889703,0.267883198,-0.366831291
-0.677194748,0.095503535,0.332010536,-0.156962189
-0.814703104,0.090536668,-0.025328142,-0.425739853
-0.445991769,1.448032363,0.434277604,0.266029094
-1.21609245,0.283062056,0.341687531,-0.05748495
-1.042014496,-0.174386098,0.189136518,-0.707566698
-0.738573105,0.475974893,0.135334784,-0.490856387
-0.711332781,0.947425739,0.392362997,-0.457002206
-0.24048271,0.574377006,-0.046304203,-0.430889443
0.287998263,1.334184824,0.079993011,-0.666219857
-0.376933449,1.372298188,0.115479144,-0.554855881
-0.702529418,0.418083187,-0.009507793,-0.469694019
-0.12770328,1.34280144,0.165237586,-0.289505203
-0.970981045,-0.368009337,0.212894968,-0.436557341
-1.157545848,0.119315897,0.009375132,-0.302068316
-0.972955335,0.38943864,0.298175962,-1.081294702
-1.068278428,0.742911605,0.137362309,-0.358438257
-0.945116525,0.286701703,-0.002509537,-1.532326087
-1.260745918,0.642527129,0.277840819,-0.15412435
-0.689092898,0.90365233,0.409335728,-0.14144028
-0.996457418,-0.002606142,0.02868601,-0.443791242
-0.509292551,0.940895176,0.709595456,-0.34122768
-0.967571727,0.056781323,0.415197911,-0.268497224
-1.174960431,-0.059594306,0.137455219,-0.758175327
-1.367861906,0.552550106,0.302970463,-0.703348853
-0.936465466,0.307223401,0.075470689,-0.233303442
-1.002869139,0.608167852,0.148156017,-0.203365887
-0.778983179,-0.192539628,0.217866443,-1.273554143
-0.774992589,0.855788918,0.220799875,-0.363322941
-0.907711574,0.411569882,0.260578971,-0.300510004
-0.605482069,0.386239444,0.085875482,-0.336107952
-0.697982823,0.25405859,-0.203430656,-1.064193402
-0.459820901,0.553334406,0.042321309,-0.600985973
-0.189864165,1.300357163,0.286285903,-0.23683362
0.423638099,1.05725894,0.160327432,-0.479241667
-0.593624202,0.660334116,0.115148391,-0.099227226
-0.5658246,0.574673091,0.482276773,-0.597820212
0.134563529,1.260001818,0.417330625,-0.324560902
-0.5273537,-0.10840939,0.319620574,-0.281686174
-0.728417764,-0.271936948,0.193661059,-0.509463771
-1.480971072,-0.357671389,-0.128511226,-0.742618206
-0.863852418,-0.278667161,0.117824773,-0.832222424
-0.540047745,-0.035822797,0.697138969,-0.336070909
-1.451544993,-0.074733281,0.516655148,-0.263269834
-1.004648519,-0.251768695,0.785646397,-0.252660569
-1.046267149,-0.321533607,0.66276874,-0.815123506
-0.936287501,-0.505267039,0.938742258,-0.721068327
-0.881607939,0.417627493,0.267543,-0.179099982
-0.926588021,0.090393519,0.291789166,-0.340583833
-0.844108391,0.277562667,0.404205871,-0.424581401
-0.847424746,-2.451610582,0.201877465,-0.510607517
-1.36505438,-0.136257876,0.412885137,-0.284869926
-1.451544993,-0.192524825,0.385381699,-0.342497662
-0.745647448,0.046541892,-0.055771637,-1.115516443
-0.787294345,0.016214292,0.469006632,-0.072088439
-0.579648518,-0.34740411,0.314418422,-0.68262136
-1.376310899,0.14813774,0.395195754,-0.806547464
-1.24340153,-0.292950099,0.464728053,-0.216746033
-1.089172908,-0.21254224,0.409610838,-0.805096846
-0.519526799,0.470689795,0.604689931,-0.440143433
-0.829434214,-0.148394276,0.009666091,-1.752640578
-0.814208329,0.368217377,0.577620055,-0.067861394
0.305865334,0.768666831,0.228701406,-0.802195386
-1.21879653,0.026219624,0.111333079,-0.882575951
-0.684245068,0.532725585,0.467014472,-0.352134797
-1.269039267,0.236388798,0.444923881,-0.233671901
-0.601097463,0.524756874,0.365893,-0.487999632
-0.323610947,0.411330417,-0.075556093,-1.752640578
-0.084671297,0.778186228,0.175239796,-1.150803992
-0.239706372,0.647116289,0.679412659,0.018011815
-0.56362327,0.312321372,0.255342935,-0.479575213
-1.122580356,-0.096093995,0.253792693,-0.55298104
0.005384657,0.457037186,0.608025073,-0.52278208
0.038219198,0.679605582,0.355280116,-1.057425731
-0.490275638,0.151964409,0.504123253,-0.303803537
-0.96251448,0.108640152,0.140597227,-0.551319158
0.193774215,0.609466558,0.022848949,-1.752640578
-1.012449634,-0.234414539,0.290786442,-1.752640578
-0.974539304,-0.217227669,0.024489086,-0.932846951
-0.835249481,0.223499645,0.283645587,-0.496116814
-0.477012209,-0.029605329,0.490146942,-0.263605314
-1.006405224,-0.06824283,0.076381533,-0.621871464
-1.849550591,-0.454349536,0.536922006,-0.433212112
-1.849550591,-0.114563724,0.13036631,-0.512030323
-0.209837154,-0.232016029,0.488129459,-0.053491828
-0.294160672,0.561628562,0.814530396,-0.375975518
-1.637538801,-0.52442667,-0.213465552,-1.043581169
-0.673724649,0.035995855,0.031447144,-0.480115201
-0.390921894,0.186937684,0.308558728,-0.466292913
-0.931124981,-0.1957863,-0.064760886,-0.88240171
0.044487699,0.214635621,0.157274813,-0.337811284
-1.339182609,-0.244255113,0.290162524,-0.23342787
-0.334475711,0.015262487,0.172305614,-0.216218445
-0.605206253,-0.081826555,0.517770686,-0.633877613
-0.312009613,-0.318329305,-0.190365155,-1.02580491
-0.068610037,0.172806852,0.407920529,-0.206698118
-1.849550591,-0.556227402,0.276940154,-0.504335118
-0.839543831,-0.14093996,0.082247555,-0.564875489
-0.916995939,0.105878437,0.449644909,-0.139982978
-0.403030397,0.169558626,-0.182076472,-1.078502465
-0.116957273,-0.334461457,0.123351995,-0.705803231
-1.371201498,-0.648008717,0.147989729,-0.416748598
-1.102907566,-0.086958274,0.361466182,-0.643060691
-0.63338032,-0.237041798,-0.056989464,-0.889079815
0.247091566,0.070316983,0.162493161,-0.640386023
-0.785787587,-0.309538554,0.428922369,-0.149001235
-0.086734313,0.861183597,0.354060913,-0.38679689
-0.016682679,0.011660097,0.166683873,-0.42218375
-0.371465673,-0.01305787,0.240218247,-0.657410005
-0.236855415,0.064265357,0.163430778,-0.435077142
-0.417107994,-0.005476369,0.421297169,-0.287694849
-0.467649454,0.067475451,0.322965821,-0.11193842
0.721297734,0.632784536,0.912385528,0.248093558
0.857034799,0.567152601,0.574944442,0.045596062
-0.337527924,0.554839878,0.359662309,-0.103657146
0.804794802,1.066366663,0.403916551,-0.452012715
0.52234137,0.711169368,0.588310051,-0.280072085
-0.01015343,0.221031208,0.410595375,-0.417329558
0.924011778,1.273490116,0.661877208,-0.086868958
0.209200068,0.650995867,0.379491373,-0.483275037
0.996801461,1.153414761,0.679150986,0.079261348
0.966666008,0.985589049,0.313620255,-0.472409154
-0.911331087,-0.512252114,0.421745597,-0.873277305
-0.283503999,0.150455189,0.078871276,-0.71288775
-0.789531379,0.193730793,0.367801735,-0.308341836
0.965172188,1.100799683,0.684583754,-0.144327714
-0.410550333,0.382998441,0.526044892,-0.074631083
-0.811977588,-0.191833377,0.316606574,-0.400483373
0.35704844,-0.252908549,0.610853168,-0.058491212
-0.266678374,0.376531116,0.480707717,-0.285992715
-0.362400057,0.257839739,0.578173859,-0.213467759
1.109155956,1.126671172,0.781922175,-0.301937228
0.832118732,1.416914454,0.196789381,-0.632017596
1.099566612,1.40776257,0.061167847,-0.391962942
0.889230921,1.284800461,0.432982268,-0.266059998
0.318707634,0.56364491,0.522098021,0.089515668
-0.438174823,-0.077861939,0.405232019,-0.395034223
1.295605315,1.668030483,0.385823764,-0.477357794
1.257249549,1.117431345,0.337894971,-0.164304815
-1.192321529,0.096690869,0.520517128,-0.180782623
0.482694346,1.042315172,0.567164386,-0.254908751
-0.459103013,-0.318661396,0.365474702,-0.194030063
-0.147287115,0.347910154,0.207841068,-0.433353701
0.424331341,0.710473624,0.715676907,-0.004969766
0.920666249,1.232192172,1.002768381,0.033854923
-0.013895129,0.672764435,0.494800602,-0.2272619
0.090579326,0.595392478,0.543660461,0.126259829
0.036497231,0.591106284,1.588284158,0.441449991
-0.057870726,0.180004569,0.1460321,-0.616907252
-0.080026083,0.138887895,0.119524008,-0.533734464
0.753394048,0.914026855,0.600909653,-0.021118126
-0.380110745,0.192909612,0.496256654,-0.34989565
0.169203418,-0.149907884,0.510347302,-0.186059835
0.027738699,0.569067318,0.692885281,0.001762029
0.587239164,0.738277313,0.31488389,-0.367029272
-0.625530769,-0.60841255,0.629975489,-0.341465106
-0.402370744,0.594158605,0.437087169,-0.326098407
-0.15007578,0.389657502,0.006724724,-0.402434667
0.101116773,0.046263179,0.265058819,-0.241311206
0.046171555,-0.248827355,0.629020997,-0.130616161
0.763714052,0.923280752,0.695117249,0.107369241
-0.048943075,0.075153021,0.861175179,-0.245958912
0.400626928,0.50846882,0.51812118,-0.376665378
-1.451544993,-0.646794044,0.460346504,-0.329267824
0.013252422,-1.400963043,0.389909568,-0.75009692
-0.342648173,-0.138100048,0.509792364,-0.209473183
-0.105279267,0.680347938,0.427060424,-0.540036554
0.0756207,0.413202146,0.238428608,-0.475877514
0.159529592,0.061817691,0.629819445,-0.341650081
0.461997476,0.833508799,0.556453669,-0.170053863
-0.414023301,0.434408006,0.93609652,0.186993955
0.351795856,0.950315616,0.474755135,-0.33760164
0.486550875,0.751597615,0.275314154,-0.452839118
0.184499952,0.573394713,0.202027006,-0.257552882
0.159214492,0.330891096,0.294491313,-0.079990744
0.357382948,0.877037703,0.981876318,-0.038547985
0.495908253,0.857325174,0.991184711,-0.039332026
-0.037539562,-0.029604191,0.760918144,-0.144922244
-0.572944621,-0.165795822,0.281505274,-0.423814274
0.375015747,0.927615795,0.541962891,-0.205985262
0.202376981,0.637950909,0.921884498,0.062622757
-0.109299354,0.269695298,0.615886385,-0.129359006
-0.79879857,-0.270440388,0.421484109,-0.392860913
-0.58089931,-0.706235409,0.626059782,-0.776880985
-0.444984162,0.643757048,0.09128842,-0.75547907
-0.183013599,0.574567933,0.660788128,-0.145272222
-0.492117752,0.092853521,0.428994623,-0.086281
-1.153807412,-0.260839805,0.66470665,-0.436372361
-0.349954441,0.451930326,0.305452446,-0.079050919
-0.586733052,-0.380268605,0.065872362,-0.827905622
0.07155525,0.60160242,0.127589904,-0.39288622
0.150834829,0.875854465,0.117436359,-0.516320962
0.612626958,0.862620374,0.021713912,-0.646485875
-0.30121628,0.008049039,0.455613627,-0.483652152
0.244590426,0.647102463,0.12991459,-0.438072545
0.266340601,0.68847768,0.564407107,-0.18378966
-0.18359365,0.071848542,0.277741319,-0.374703311
-0.385470441,0.410160697,0.451489928,-0.413364496
-0.709212831,-0.281686879,0.437867144,-0.488252846
-0.258413469,0.269422451,0.020867149,-0.625694032
0.022544258,0.578701273,0.273600697,-0.447157722
0.053972105,0.6754262,0.615793214,0.138328899
0.028774576,0.547731087,0.441819852,-0.151797179
-0.105802378,0.469518867,0.67876314,-0.36287682
-0.361313352,0.096243592,0.197262789,-0.554869476
0.339967762,0.469885326,0.411670725,-0.178139487
0.280169054,0.668188676,0.386092133,-0.577834999
0.461808225,0.737577188,0.463720382,-0.19232099
0.302807071,0.873225497,0.51090183,-0.057661445
-0.036873524,-0.420041188,0.21678482,-0.470001022
0.317996816,0.521373623,0.625079924,0.159742983
0.817003004,0.530006489,0.493322259,-0.265453136
0.096945374,0.392284506,0.605203576,0.067558894
1.095864316,0.842057991,0.476487032,-0.100850995
0.094329825,0.795591727,0.296783251,-0.446890785
-0.981308558,-0.932677166,0.08364353,-0.646780278
-0.323953284,0.284334792,0.665035833,-0.304781726
-0.549929522,0.578883008,0.254911454,-0.498144522
0.100855712,-0.960302627,0.257161521,-0.54103028
-0.127598895,0.478747185,0.140683186,-0.608134708
-0.075329208,0.273361513,0.730045308,-0.095258381
0.24888332,0.948392812,0.497420899,-0.155303801
0.339705741,0.686996891,0.21410662,-0.524884167
-0.124752968,0.900855958,0.698308423,0.136594921
0.931407905,0.847004566,0.469972981,-0.083101375
-0.853692955,-0.164742662,0.743101425,-0.222677364
0.880616808,1.138534742,0.695457267,-0.058980405
-0.82001193,-0.106777322,0.521756569,-0.054151706
-0.881109668,-0.103847226,0.442057916,-0.25817232
-0.127113833,0.229376031,0.395983246,-0.336171939
-0.167852588,0.708808301,0.567538078,-0.126509127
-0.756974237,-0.423284227,-0.083711751,-0.940808738
-0.718901078,-0.592257047,0.46529203,-0.52873043
0.177765933,0.80455835,0.385710971,-0.402035674
-0.652751956,0.362392613,0.191028928,-0.54452815
0.245885776,-0.275756459,0.245256586,-0.546095069
-0.276736594,0.194588438,0.488983076,-0.179562578
-0.625854537,-0.129916312,0.138645977,-0.856328686
-0.262391459,0.603873657,0.366862229,-0.707290962
-1.36203766,-0.548151932,0.391523622,-0.311994627
-0.684494314,-0.646182683,0.531388066,-0.108190092
0.140138555,0.177553183,0.360331956,-0.14210155
-0.658552283,1.934287898,0.368009318,-0.286114545
-1.136922998,-0.679596238,0.346574202,-0.102918635
-0.031624087,0.328412256,0.317691347,-0.385249818
-0.421861785,-0.115198823,0.197183117,-0.171382555
0.052919551,0.488682168,0.354640543,-0.290855827
0.564228813,0.113990261,-0.189093468,-0.66115714
0.668083088,0.842342081,0.520907489,-0.281812937
-0.525650713,0.063977203,0.711761209,-0.245019842
-0.602209125,-0.334523354,-0.000738379,-0.475981399
-0.218795654,0.184186469,0.229218246,-0.425433502
-0.096253245,0.085718144,0.28733894,-0.21946932
-0.840348863,-0.27232994,0.160423952,-0.706455323
-0.877435571,-0.649605791,0.824222254,0.084286985
-0.605271712,0.042545684,0.698189723,0.181206228
-0.647820169,-0.184656159,0.141099203,-0.57929076
-1.13788776,0.052748735,0.300108689,-0.551137381
-0.071485387,0.616887259,0.339890381,-0.504656719
-0.4378014,0.074510306,0.288597987,-0.472951357
0.304119564,0.801203245,-0.011718122,-0.784857113
0.631903531,0.540935652,0.318147883,-0.599861926
0.107673136,0.579591922,0.577638658,0.088367512
-0.584491996,-0.164367386,0.438344529,-0.454590691
0.48076362,0.677524959,0.275256334,-0.403576836
0.456159557,0.366895895,0.681423919,0.184175017
-0.162132655,0.376937297,0.30304057,-0.129657088
0.006025651,-0.235994478,0.276814076,-0.178772888
-0.145344247,-0.290359296,0.431664719,-0.091686496
-1.37558082,-0.424490616,0.470972663,-0.295369337
-0.280201421,0.91543895,0.330265149,-0.451918203
-0.648083843,-0.0797243,0.401131786,-0.422638265
-0.079640488,0.215246787,0.217972737,-0.691824703
-1.157384868,-0.671580685,0.326786354,-0.265192294
0.556441869,0.778378668,0.341274782,-0.315591887
-0.540517356,0.549685121,0.335040207,-0.263612637
0.195116541,0.329192483,0.275460876,-0.311514928
0.840039228,0.986239783,0.251994903,-0.339882452
0.041773287,0.381009294,0.268969022,-0.595699994
0.330626957,0.339439872,0.2463252,-0.415326774
0.107851586,0.352666384,0.308256977,-0.400269656
0.669253519,0.826334925,0.637187132,-0.051652314
-0.817063368,-0.463357438,-0.075317887,-0.75976927
0.504092501,0.704856517,0.309700613,-0.562101534
-1.179523984,-0.675995469,0.18593167,-0.636671429
0.07624145,0.106957398,0.091949217,-0.473763705
-0.49344831,0.438454908,1.366098873,0.340641699
0.180046595,1.086849417,1.42320154,0.60553254
1.256705033,1.471620389,1.259180528,0.523474732
-0.428332231,0.33753307,1.066522677,0.096512674
0.496979191,0.895135513,1.459423376,0.590061699
-0.838496439,0.254352259,1.410843522,0.200250031
0.021098106,0.526143443,1.106223878,-0.07196347
0.685521433,1.08022548,1.286272504,0.526341969
-0.589661916,0.492108823,1.398621241,0.546022197
0.53454644,0.907207065,1.332404235,0.392997295
0.261133544,1.158297481,0.674957671,-0.337975602
1.210738831,1.694288869,1.208449515,0.293626807
0.409434188,0.902039126,1.341558244,0.3236205
0.874901429,1.408206471,1.473121235,0.652314327
0.093456707,0.4411765,1.383658915,0.562414739
0.55299655,0.674300695,1.293532633,0.311335039
0.303347278,0.781468143,1.130470895,0.190927491
-0.573951323,0.145555703,1.263929665,0.086104945
0.459513108,1.467960134,1.382944987,0.507285442
1.253425243,1.709141859,1.565829775,0.61128128
0.566518254,1.19042398,1.273412958,0.329022356
0.364494712,1.136504951,1.343755421,0.54568496
-0.56587135,0.009819155,1.345994847,0.312636795
-0.129396097,0.90764612,1.237614284,0.327610075
0.944517217,1.284572843,1.341142818,0.543318696
0.52193572,1.229191057,1.514150423,0.671512904
-0.808154501,0.264992006,1.084977502,0.191660129
0.841966058,1.779470225,1.356223528,0.520279172
0.370094661,0.600923841,1.480120348,0.579360736
0.195844325,0.42430982,1.057493748,0.198672467
0.808224481,1.266664364,1.484541391,0.460241598
0.120771293,0.541916066,1.494613193,0.569465497
0.32056168,0.692987844,1.284922453,0.325459232
0.704776617,1.225286015,1.30962093,0.405868321
0.25791845,0.98578113,1.556750156,0.312257742
-0.573453776,0.363199424,1.430609279,0.530791242
0.682911863,1.621077567,1.561163903,0.455321119
0.139060079,0.928534108,1.540784642,0.371568162
0.755043568,1.368654996,1.274984098,0.167219255
1.128983751,1.903397684,1.47404054,0.58522559
0.738653739,1.294821012,1.516570394,0.458187618
1.068616231,1.308555877,1.348783976,0.306186801
0.349937697,0.995279717,1.445903419,0.701156741
0.390599547,1.200538613,1.581403001,0.623609653
0.131811071,0.562114351,1.376809174,0.432836176
0.81999116,1.854998538,1.527593226,0.812479423
0.349024925,0.620872989,1.563953437,0.458116794
0.663823377,0.58591171,1.208203039,0.146893385
-0.50799616,0.145312886,1.544050884,0.807651622
0.154744359,0.503914097,1.644442108,0.722276713
0.323561463,0.300682421,1.300395974,0.382516404
0.420106281,1.440500116,1.305831913,0.576853309
0.713465342,1.215285862,1.585223014,0.730434242
0.579326204,0.826133137,1.358481846,0.454987519
0.516457863,0.958197782,1.534778599,0.744297026
-0.869679727,0.063973911,1.373371011,0.468323018
0.477490297,0.957158443,1.37591964,0.468533923
-1.849550591,-0.161402747,1.444706931,0.388530223
-1.849550591,-0.551757587,0.985151983,-0.058656854
-0.799435772,-0.218629473,1.308959058,0.054272555
0.042980268,0.787603617,1.526380982,0.53667363
-1.849550591,-0.554084586,1.25899739,0.44634727
-1.849550591,-2.451610582,1.298993422,0.603009126
-1.849550591,-0.218316415,1.700767595,0.859527241
-1.849550591,-0.436044535,1.569370046,0.518240347
-1.849550591,-2.451610582,1.203728953,0.364570864
-0.984135695,-0.246798122,1.310369154,0.202048066
-0.876338974,0.837440847,1.314917104,0.404919911
-0.684143109,0.527549463,1.326147608,0.21798734
-0.32724388,0.612271566,1.169157738,0.067524281
-1.849550591,-2.451610582,0.852835786,0.013006833
-1.849550591,-2.451610582,1.09045447,-0.113687673
-0.463259198,0.627587761,1.339673802,0.516348902
0.172048034,0.32002159,1.318228943,0.426882364
0.80643776,1.238821116,0.80293928,0.163279152
0.424660086,0.65374697,1.170993701,0.203544868
0.094610863,0.462023445,1.397875684,0.344876319
-0.032042294,0.490765304,1.280147303,0.047459282
0.839230744,1.083081845,1.141126493,0.134629482
0.066363202,0.11437743,1.636438008,0.80815312
0.977737487,1.584724666,1.183305454,0.651964126
0.489086204,0.800194511,1.385627429,0.465801059
0.271938222,1.01825757,1.031753875,0.078508173
0.437576176,1.26753779,1.262989305,0.257348579
-0.244052644,0.729458369,1.340282309,0.102369809
-1.849550591,-2.451610582,1.500470713,0.609287921
-0.477905915,0.34379808,1.13411165,0.29179687
2.150449409,-2.451610582,1.496643394,0.681124331
0.325734027,0.698024629,1.034491136,0.118476184
-0.930666112,-0.346985571,1.175429256,0.272169042
1.132792033,1.309014793,1.451680432,0.578434061
0.583198774,1.028798913,1.651652921,0.638488723
0.490239485,0.942266071,1.167803693,0.185818755
0.262282519,0.804867254,0.484681972,-0.404821874
0.09805504,0.619583723,0.829230184,-0.195120633
0.541060379,1.243167325,1.463054145,0.301359614
0.570566288,0.96890303,1.612408749,0.677597833
0.600635343,1.101093767,1.263101038,0.434361399
0.92911737,1.144297042,1.495900212,0.469805677
0.475801893,0.957319897,1.450032279,0.622388994
1.117602692,1.74975718,1.556992436,0.733025591
0.866711472,0.913133355,1.212652301,0.343078986
0.777296297,0.714153659,1.252739857,0.287167356
-0.402341692,0.367192073,1.237057549,0.585271996
1.288744428,1.650588301,1.554972452,0.816586165
1.404501885,1.05255159,1.677883537,0.685525303
1.210917503,1.610619712,1.477149352,0.523377251
0.599839422,1.074117644,1.309371658,0.042535418
0.092299477,0.962852143,1.328932904,0.57155114
0.729440188,0.990378819,1.36999681,0.566410255
1.003568231,1.389548804,1.557235762,0.628409744
1.428027821,1.351312774,1.511809792,0.582354956
0.647157939,1.474462489,1.653055763,0.725488817
0.384980296,1.284726179,1.700105901,0.797904499
1.394392136,1.541018542,1.502106296,0.645949251
0.386394579,0.272647348,1.559479596,0.708769429
0.636051526,0.690178764,1.308624078,0.168899607
0.872226221,1.19593008,1.019506712,-0.00933186
1.254192666,1.477905172,1.362066232,0.442262259
0.851074049,0.899424841,1.460746183,0.404381657
1.145193297,1.615023691,1.19792176,0.228356047
0.093351632,0.92695435,1.20178006,0.312357412
1.122879897,1.291157568,1.582663318,0.704088619
1.062157554,1.60803216,1.445364809,0.73255998
0.341928884,1.282696868,1.306666583,0.158266991
0.67969275,0.854011131,1.380372153,0.538010604
1.060776556,0.95425215,1.410258986,0.311980873
